Product_ID,CurrencyKey,UnitCost,ExchangeRate,CNY,SCD_EffectiveDate
404010401015,23,408.7224,6.63,2709.829512,01-10-2014
404010401016,23,440.2349,6.63,2918.757387,01-10-2014
404010401017,23,468.9421,6.63,3109.086123,01-10-2014
404010401018,23,480.8104,6.63,3187.772952,01-10-2014
404010401019,23,595.6516,6.63,3949.170108,01-10-2014
404010401020,23,589.9254,6.63,3911.205402,01-10-2014
404010401021,23,662.0035,6.63,4389.083205,01-10-2014
404010401022,23,951.8269,6.63,6310.612347,01-10-2014
404010401023,23,537.585,6.63,3564.18855,01-10-2014
404010401024,23,597.2363,6.63,3959.676669,01-10-2014
404010401025,23,592.2065,6.63,3926.329095,01-10-2014
404010401026,23,573.7662,6.63,3804.069906,01-10-2014
404010401027,23,627.3462,6.63,4159.305306,01-10-2014
404010401028,23,527.3015,6.63,3496.008945,01-10-2014
404010401029,23,408.7224,6.63,2709.829512,01-10-2014
404010401030,23,456.5399,6.63,3026.859537,01-10-2014
404010401031,23,468.9421,6.63,3109.086123,01-10-2014
404010401032,23,522.8229,6.63,3466.315827,01-10-2014
404010401033,23,595.6516,6.63,3949.170108,01-10-2014
404010401034,23,611.7745,6.63,4056.064935,01-10-2014
404010401035,23,662.0035,6.63,4389.083205,01-10-2014
404010401036,23,987.0797,6.63,6544.338411,01-10-2014
404010401037,23,584.5585,6.63,3875.622855,01-10-2014
404010401038,23,597.2363,6.63,3959.676669,01-10-2014
404010401039,23,592.2065,6.63,3926.329095,01-10-2014
404010401040,23,601.6189,6.63,3988.733307,01-10-2014
404010401041,23,627.3462,6.63,4159.305306,01-10-2014
404010401042,23,527.3015,6.63,3496.008945,01-10-2014
404010401043,23,408.7224,6.63,2709.829512,01-10-2014
404010401044,23,456.5399,6.63,3026.859537,01-10-2014
404010401045,23,468.9421,6.63,3109.086123,01-10-2014
404010401046,23,522.8229,6.63,3466.315827,01-10-2014
404010401047,23,595.6516,6.63,3949.170108,01-10-2014
404010401048,23,611.7745,6.63,4056.064935,01-10-2014
404010401049,23,638.3605,6.63,4232.330115,01-10-2014
404010401050,23,987.0797,6.63,6544.338411,01-10-2014
404010401051,23,537.585,6.63,3564.18855,01-10-2014
404010401052,23,597.2363,6.63,3959.676669,01-10-2014
404010401053,23,571.0563,6.63,3786.103269,01-10-2014
404010401054,23,623.9011,6.63,4136.464293,01-10-2014
404010401055,23,604.9409,6.63,4010.758167,01-10-2014
404010401056,23,484.9291,6.63,3215.079933,01-10-2014
404010401057,23,408.7224,6.63,2709.829512,01-10-2014
404010401058,23,456.5399,6.63,3026.859537,01-10-2014
404010401059,23,431.2593,6.63,2859.249159,01-10-2014
404010401060,23,522.8229,6.63,3466.315827,01-10-2014
404010401061,23,595.6516,6.63,3949.170108,01-10-2014
404010401062,23,611.7745,6.63,4056.064935,01-10-2014
404010401063,23,662.0035,6.63,4389.083205,01-10-2014
404010401064,23,987.0797,6.63,6544.338411,01-10-2014
404010401065,23,584.5585,6.63,3875.622855,01-10-2014
404010401066,23,597.2363,6.63,3959.676669,01-10-2014
404010401067,23,592.2065,6.63,3926.329095,01-10-2014
404010401068,23,623.9011,6.63,4136.464293,01-10-2014
404010401069,23,627.3462,6.63,4159.305306,01-10-2014
404010401070,23,527.3015,6.63,3496.008945,01-10-2014
404010401071,23,408.7224,6.63,2709.829512,01-10-2014
404010401072,23,456.5399,6.63,3026.859537,01-10-2014
404010401073,23,452.1942,6.63,2998.047546,01-10-2014
404010401074,23,522.8229,6.63,3466.315827,01-10-2014
404010401075,23,595.6516,6.63,3949.170108,01-10-2014
404010401076,23,611.7745,6.63,4056.064935,01-10-2014
404010401077,23,662.0035,6.63,4389.083205,01-10-2014
404010401078,23,987.0797,6.63,6544.338411,01-10-2014
404010401079,23,584.5585,6.63,3875.622855,01-10-2014
404010401080,23,597.2363,6.63,3959.676669,01-10-2014
404010401081,23,592.2065,6.63,3926.329095,01-10-2014
404010401082,23,601.6189,6.63,3988.733307,01-10-2014
404010401083,23,627.3462,6.63,4159.305306,01-10-2014
404010401084,23,484.9291,6.63,3215.079933,01-10-2014
404010401085,23,408.7224,6.63,2709.829512,01-10-2014
404010401086,23,440.2349,6.63,2918.757387,01-10-2014
404010401087,23,468.9421,6.63,3109.086123,01-10-2014
404010401088,23,504.1507,6.63,3342.519141,01-10-2014
404010401089,23,547.7867,6.63,3631.825821,01-10-2014
404010401090,23,611.7745,6.63,4056.064935,01-10-2014
404010401091,23,662.0035,6.63,4389.083205,01-10-2014
404010401092,23,987.0797,6.63,6544.338411,01-10-2014
404010401093,23,584.5585,6.63,3875.622855,01-10-2014
404010401094,23,597.2363,6.63,3959.676669,01-10-2014
404010401095,23,592.2065,6.63,3926.329095,01-10-2014
404010401096,23,623.9011,6.63,4136.464293,01-10-2014
404010401097,23,627.3462,6.63,4159.305306,01-10-2014
404010401098,23,527.3015,6.63,3496.008945,01-10-2014
404010401099,23,627.3462,6.63,4159.305306,01-10-2014
404010401100,23,527.3015,6.63,3496.008945,01-10-2014
404020402001,23,1431.3552,6.63,9489.884976,01-10-2014
404020402002,23,1342.3347,6.63,8899.679061,01-10-2014
404020402003,23,988.5956,6.63,6554.388828,01-10-2014
404020402004,23,1070.9326,6.63,7100.283138,01-10-2014
404020402005,23,974.7464,6.63,6462.568632,01-10-2014
404020402006,23,1294.3942,6.63,8581.833546,01-10-2014
404020402007,23,988.5956,6.63,6554.388828,01-10-2014
404020402008,23,1070.9326,6.63,7100.283138,01-10-2014
404020402009,23,1431.3552,6.63,9489.884976,01-10-2014
404020402010,23,1342.3347,6.63,8899.679061,01-10-2014
404020402011,23,988.5956,6.63,6554.388828,01-10-2014
404020402012,23,1070.9326,6.63,7100.283138,01-10-2014
404020402013,23,1431.3552,6.63,9489.884976,01-10-2014
404020402014,23,1342.3347,6.63,8899.679061,01-10-2014
404020402015,23,953.2886,6.63,6320.303418,01-10-2014
404020402016,23,1070.9326,6.63,7100.283138,01-10-2014
404020402017,23,1316.3356,6.63,8727.305028,01-10-2014
404020402018,23,1342.3347,6.63,8899.679061,01-10-2014
404020402019,23,953.2886,6.63,6320.303418,01-10-2014
404020402020,23,1070.9326,6.63,7100.283138,01-10-2014
404020402021,23,1380.2354,6.63,9150.960702,01-10-2014
404020402022,23,1234.4686,6.63,8184.526818,01-10-2014
404020402023,23,988.5956,6.63,6554.388828,01-10-2014
404020402024,23,1070.9326,6.63,7100.283138,01-10-2014
404020402025,23,896.4186,6.63,5943.255318,01-10-2014
404020402026,23,1342.3347,6.63,8899.679061,01-10-2014
404020402027,23,988.5956,6.63,6554.388828,01-10-2014
404020402028,23,1070.9326,6.63,7100.283138,01-10-2014
404020402029,23,974.7464,6.63,6462.568632,01-10-2014
404020402030,23,1342.3347,6.63,8899.679061,01-10-2014
404020402031,23,988.5956,6.63,6554.388828,01-10-2014
404020402032,23,1070.9326,6.63,7100.283138,01-10-2014
404020402033,23,1454.1615,6.63,9641.090745,01-10-2014
404020402034,23,1296.6532,6.63,8596.810716,01-10-2014
404020402035,23,994.9345,6.63,6596.415735,01-10-2014
404020402036,23,1134.3218,6.63,7520.553534,01-10-2014
404020402037,23,1474.6941,6.63,9777.221883,01-10-2014
404020402038,23,1296.6532,6.63,8596.810716,01-10-2014
404020402039,23,928.8385,6.63,6158.199255,01-10-2014
404020402040,23,1134.3218,6.63,7520.553534,01-10-2014
404020402041,23,1474.6941,6.63,9777.221883,01-10-2014
404020402042,23,1296.6532,6.63,8596.810716,01-10-2014
404020402043,23,963.2399,6.63,6386.280537,01-10-2014
404020402044,23,1134.3218,6.63,7520.553534,01-10-2014
404020402045,23,1536.3607,6.63,10186.07144,01-10-2014
404020402046,23,1296.6532,6.63,8596.810716,01-10-2014
404020402047,23,1051.9847,6.63,6974.658561,01-10-2014
404020402048,23,1093.8103,6.63,7251.962289,01-10-2014
404020402049,23,1536.3607,6.63,10186.07144,01-10-2014
404020402050,23,1192.4578,6.63,7905.995214,01-10-2014
404020402051,23,1051.9847,6.63,6974.658561,01-10-2014
404020402052,23,1093.8103,6.63,7251.962289,01-10-2014
404020402053,23,1442.7239,6.63,9565.259457,01-10-2014
404020402054,23,1250.3441,6.63,8289.781383,01-10-2014
404020402055,23,999.4494,6.63,6626.349522,01-10-2014
404020402056,23,1134.3218,6.63,7520.553534,01-10-2014
404020402057,23,1442.7239,6.63,9565.259457,01-10-2014
404020402058,23,1192.4578,6.63,7905.995214,01-10-2014
404020402059,23,1086.7799,6.63,7205.350737,01-10-2014
404020402060,23,1134.3218,6.63,7520.553534,01-10-2014
404020402061,23,974.7464,6.63,6462.568632,01-10-2014
404020402062,23,1296.6532,6.63,8596.810716,01-10-2014
404020402063,23,1020.2902,6.63,6764.524026,01-10-2014
404020402064,23,1134.3218,6.63,7520.553534,01-10-2014
404020402065,23,1435.9027,6.63,9520.034901,01-10-2014
404020402066,23,995.7613,6.63,6601.897419,01-10-2014
404020402067,23,956.901,6.63,6344.25363,01-10-2014
404020402068,23,1039.3069,6.63,6890.604747,01-10-2014
404020402069,23,1472.4204,6.63,9762.147252,01-10-2014
404020402070,23,995.7613,6.63,6601.897419,01-10-2014
404020402071,23,1058.2548,6.63,7016.229324,01-10-2014
404020402072,23,1002.1888,6.63,6644.511744,01-10-2014
404020402073,23,1472.4204,6.63,9762.147252,01-10-2014
404020402074,23,995.7613,6.63,6601.897419,01-10-2014
404020402075,23,1058.2548,6.63,7016.229324,01-10-2014
404020402076,23,1039.3069,6.63,6890.604747,01-10-2014
404020402077,23,1499.8431,6.63,9943.959753,01-10-2014
404020402078,23,995.7613,6.63,6601.897419,01-10-2014
404020402079,23,1051.9847,6.63,6974.658561,01-10-2014
404020402080,23,1039.3069,6.63,6890.604747,01-10-2014
404020402081,23,1446.2772,6.63,9588.817836,01-10-2014
404020402082,23,995.7613,6.63,6601.897419,01-10-2014
404020402083,23,967.4503,6.63,6414.195489,01-10-2014
404020402084,23,1039.3069,6.63,6890.604747,01-10-2014
404020402085,23,1380.2354,6.63,9150.960702,01-10-2014
404020402086,23,995.7613,6.63,6601.897419,01-10-2014
404020402087,23,974.6824,6.63,6462.144312,01-10-2014
404020402088,23,955.7912,6.63,6336.895656,01-10-2014
404020402089,23,1431.3552,6.63,9489.884976,01-10-2014
404020402090,23,995.7613,6.63,6601.897419,01-10-2014
404020402091,23,929.5582,6.63,6162.970866,01-10-2014
404020402092,23,1039.3069,6.63,6890.604747,01-10-2014
404020402093,23,1096.9084,6.63,7272.502692,01-10-2014
404020402094,23,995.7613,6.63,6601.897419,01-10-2014
404020402095,23,1241.7389,6.63,8232.728907,01-10-2014
404020402096,23,1039.3069,6.63,6890.604747,01-10-2014
404020402097,23,1096.9084,6.63,7272.502692,01-10-2014
404020402098,23,995.7613,6.63,6601.897419,01-10-2014
404020402099,23,1241.7389,6.63,8232.728907,01-10-2014
404020402100,23,1039.3069,6.63,6890.604747,01-10-2014
404050405001,23,1901.1241,6.63,12604.45278,01-10-2014
404050405002,23,1793.3625,6.63,11889.99338,01-10-2014
404050405003,23,2005.6474,6.63,13297.44226,01-10-2014
404050405004,23,2075.3755,6.63,13759.73957,01-10-2014
404050405005,23,1482.411,6.63,9828.38493,01-10-2014
404050405006,23,1517.5507,6.63,10061.36114,01-10-2014
404050405007,23,1443.7574,6.63,9572.111562,01-10-2014
404050405008,23,1440.2435,6.63,9548.814405,01-10-2014
404050405009,23,2282.8372,6.63,15135.21064,01-10-2014
404050405010,23,2280.5635,6.63,15120.13601,01-10-2014
404050405011,23,2278.2897,6.63,15105.06071,01-10-2014
404050405012,23,2237.1557,6.63,14832.34229,01-10-2014
404050405013,23,3652.5258,6.63,24216.24605,01-10-2014
404050405014,23,3606.9131,6.63,23913.83385,01-10-2014
404050405015,23,3561.2316,6.63,23610.96551,01-10-2014
404050405016,23,3469.9374,6.63,23005.68496,01-10-2014
404050405017,23,2819.9916,6.63,18696.54431,01-10-2014
404050405018,23,2788.297,6.63,18486.40911,01-10-2014
404050405019,23,2724.9078,6.63,18066.13871,01-10-2014
404050405020,23,2693.2132,6.63,17856.00352,01-10-2014
404050405021,23,632.307,6.63,4192.19541,01-10-2014
404050405022,23,597.1674,6.63,3959.219862,01-10-2014
404050405023,23,579.5976,6.63,3842.732088,01-10-2014
404050405024,23,562.0277,6.63,3726.243651,01-10-2014
404050405025,23,1901.1241,6.63,12604.45278,01-10-2014
404050405026,23,1793.3625,6.63,11889.99338,01-10-2014
404050405027,23,2005.6474,6.63,13297.44226,01-10-2014
404050405028,23,2075.3755,6.63,13759.73957,01-10-2014
404050405029,23,1482.411,6.63,9828.38493,01-10-2014
404050405030,23,1517.5507,6.63,10061.36114,01-10-2014
404050405031,23,1443.7574,6.63,9572.111562,01-10-2014
404050405032,23,1440.2435,6.63,9548.814405,01-10-2014
404050405033,23,2282.8372,6.63,15135.21064,01-10-2014
404050405034,23,2280.5635,6.63,15120.13601,01-10-2014
404050405035,23,2278.2897,6.63,15105.06071,01-10-2014
404050405036,23,2237.1557,6.63,14832.34229,01-10-2014
404050405037,23,3652.5258,6.63,24216.24605,01-10-2014
404050405038,23,3606.9131,6.63,23913.83385,01-10-2014
404050405039,23,3561.2316,6.63,23610.96551,01-10-2014
404050405040,23,3469.9374,6.63,23005.68496,01-10-2014
404050405041,23,2819.9916,6.63,18696.54431,01-10-2014
404050405042,23,2788.297,6.63,18486.40911,01-10-2014
404050405043,23,2724.9078,6.63,18066.13871,01-10-2014
404050405044,23,2693.2132,6.63,17856.00352,01-10-2014
404050405045,23,632.307,6.63,4192.19541,01-10-2014
404050405046,23,597.1674,6.63,3959.219862,01-10-2014
404050405047,23,579.5976,6.63,3842.732088,01-10-2014
404050405048,23,562.0277,6.63,3726.243651,01-10-2014
404050405049,23,1901.1241,6.63,12604.45278,01-10-2014
404050405050,23,1793.3625,6.63,11889.99338,01-10-2014
404050405051,23,2005.6474,6.63,13297.44226,01-10-2014
404050405052,23,2075.3755,6.63,13759.73957,01-10-2014
404050405053,23,1482.411,6.63,9828.38493,01-10-2014
404050405054,23,1517.5507,6.63,10061.36114,01-10-2014
404050405055,23,1443.7574,6.63,9572.111562,01-10-2014
404050405056,23,1440.2435,6.63,9548.814405,01-10-2014
404050405057,23,2282.8372,6.63,15135.21064,01-10-2014
404050405058,23,2280.5635,6.63,15120.13601,01-10-2014
404050405059,23,2278.2897,6.63,15105.06071,01-10-2014
404050405060,23,2237.1557,6.63,14832.34229,01-10-2014
404050405061,23,3652.5258,6.63,24216.24605,01-10-2014
404050405062,23,3606.9131,6.63,23913.83385,01-10-2014
404050405063,23,3561.2316,6.63,23610.96551,01-10-2014
404050405064,23,3469.9374,6.63,23005.68496,01-10-2014
404050405065,23,2819.9916,6.63,18696.54431,01-10-2014
404050405066,23,2788.297,6.63,18486.40911,01-10-2014
404050405067,23,2724.9078,6.63,18066.13871,01-10-2014
404050405068,23,2693.2132,6.63,17856.00352,01-10-2014
404050405069,23,632.307,6.63,4192.19541,01-10-2014
404050405070,23,597.1674,6.63,3959.219862,01-10-2014
404050405071,23,579.5976,6.63,3842.732088,01-10-2014
404050405072,23,562.0277,6.63,3726.243651,01-10-2014
404050405073,23,1964.5133,6.63,13024.72318,01-10-2014
404050405074,23,1761.6679,6.63,11679.85818,01-10-2014
404050405075,23,2021.4947,6.63,13402.50986,01-10-2014
404050405076,23,2031.8175,6.63,13470.95003,01-10-2014
404050405077,23,1531.0553,6.63,10150.89664,01-10-2014
404050405078,23,1693.1801,6.63,11225.78406,01-10-2014
404050405079,23,1459.964,6.63,9679.56132,01-10-2014
404050405080,23,1615.8728,6.63,10713.23666,01-10-2014
404050405081,23,2351.3251,6.63,15589.28541,01-10-2014
404050405082,23,2282.8372,6.63,15135.21064,01-10-2014
404050405083,23,2280.5635,6.63,15120.13601,01-10-2014
404050405084,23,2255.4145,6.63,14953.39814,01-10-2014
404050405085,23,3698.2073,6.63,24519.1144,01-10-2014
404050405086,23,3561.2316,6.63,23610.96551,01-10-2014
404050405087,23,3492.7437,6.63,23156.89073,01-10-2014
404050405088,23,3424.2558,6.63,22702.81595,01-10-2014
404050405089,23,2813.6527,6.63,18654.5174,01-10-2014
404050405090,23,2558.4079,6.63,16962.24438,01-10-2014
404050405091,23,2712.23,6.63,17982.0849,01-10-2014
404050405092,23,2655.2486,6.63,17604.29822,01-10-2014
404050405093,23,660.4188,6.63,4378.576644,01-10-2014
404050405094,23,625.2791,6.63,4145.600433,01-10-2014
404050405095,23,590.1395,6.63,3912.624885,01-10-2014
404050405096,23,554.9998,6.63,3679.648674,01-10-2014
404050405097,23,2558.4079,6.63,16962.24438,01-10-2014
404050405098,23,2712.23,6.63,17982.0849,01-10-2014
404050405099,23,2655.2486,6.63,17604.29822,01-10-2014
404050405100,23,660.4188,6.63,4378.576644,01-10-2014
404050405101,23,625.2791,6.63,4145.600433,01-10-2014
404050405102,23,590.1395,6.63,3912.624885,01-10-2014
404050405103,23,554.9998,6.63,3679.648674,01-10-2014
404060406001,23,175.6294,6.63,1164.422922,01-10-2014
404060406002,23,175.6294,6.63,1164.422922,01-10-2014
404060406003,23,175.6294,6.63,1164.422922,01-10-2014
404060406004,23,210.7001,6.63,1396.941663,01-10-2014
404060406005,23,210.7001,6.63,1396.941663,01-10-2014
404060406006,23,210.7001,6.63,1396.941663,01-10-2014
404060406007,23,70.2104,6.63,465.494952,01-10-2014
404060406008,23,70.2104,6.63,465.494952,01-10-2014
404060406009,23,70.2104,6.63,465.494952,01-10-2014
404060406010,23,70.2104,6.63,465.494952,01-10-2014
404060406011,23,135.4722,6.63,898.180686,01-10-2014
404060406012,23,135.4722,6.63,898.180686,01-10-2014
404060406013,23,135.4722,6.63,898.180686,01-10-2014
404060406014,23,129.9478,6.63,861.553914,01-10-2014
404060406015,23,129.9478,6.63,861.553914,01-10-2014
404060406016,23,129.9478,6.63,861.553914,01-10-2014
404060406017,23,226.0848,6.63,1498.942224,01-10-2014
404060406018,23,226.0848,6.63,1498.942224,01-10-2014
404060406019,23,226.0848,6.63,1498.942224,01-10-2014
404060406020,23,175.4916,6.63,1163.509308,01-10-2014
404060406021,23,175.4916,6.63,1163.509308,01-10-2014
404060406022,23,175.4916,6.63,1163.509308,01-10-2014
404060406023,23,175.4916,6.63,1163.509308,01-10-2014
404060406024,23,24.3911,6.63,161.712993,01-10-2014
404060406025,23,24.3911,6.63,161.712993,01-10-2014
404060406026,23,24.3911,6.63,161.712993,01-10-2014
404060406027,23,24.3911,6.63,161.712993,01-10-2014
404060406028,23,176.5989,6.63,1170.850707,01-10-2014
404060406029,23,176.5989,6.63,1170.850707,01-10-2014
404060406030,23,176.5989,6.63,1170.850707,01-10-2014
404060406031,23,176.5989,6.63,1170.850707,01-10-2014
404060406032,23,48.4105,6.63,320.961615,01-10-2014
404060406033,23,48.4105,6.63,320.961615,01-10-2014
404060406034,23,48.4105,6.63,320.961615,01-10-2014
404060406035,23,48.4105,6.63,320.961615,01-10-2014
404060406036,23,87.7802,6.63,581.982726,01-10-2014
404060406037,23,87.7802,6.63,581.982726,01-10-2014
404060406038,23,87.7802,6.63,581.982726,01-10-2014
404060406039,23,87.7802,6.63,581.982726,01-10-2014
404060406040,23,273.9515,6.63,1816.298445,01-10-2014
404060406041,23,273.9515,6.63,1816.298445,01-10-2014
404060406042,23,273.9515,6.63,1816.298445,01-10-2014
404060406043,23,273.9515,6.63,1816.298445,01-10-2014
404060406044,23,769.5627,6.63,5102.200701,01-10-2014
404060406045,23,769.5627,6.63,5102.200701,01-10-2014
404060406046,23,769.5627,6.63,5102.200701,01-10-2014
404060406047,23,1358.3198,6.63,9005.660274,01-10-2014
404060406048,23,1249.1691,6.63,8281.991133,01-10-2014
404060406049,23,1249.1691,6.63,8281.991133,01-10-2014
404060406050,23,79.2365,6.63,525.337995,01-10-2014
404060406051,23,79.2365,6.63,525.337995,01-10-2014
404060406052,23,79.2365,6.63,525.337995,01-10-2014
404060406053,23,79.2365,6.63,525.337995,01-10-2014
404060406054,23,301.0297,6.63,1995.826911,01-10-2014
404060406055,23,301.0297,6.63,1995.826911,01-10-2014
404060406056,23,301.0297,6.63,1995.826911,01-10-2014
404060406057,23,301.0297,6.63,1995.826911,01-10-2014
404060406058,23,215.4543,6.63,1428.462009,01-10-2014
404060406059,23,215.4543,6.63,1428.462009,01-10-2014
404060406060,23,215.4543,6.63,1428.462009,01-10-2014
404060406061,23,215.4543,6.63,1428.462009,01-10-2014
404060406062,23,98.391,6.63,652.33233,01-10-2014
404060406063,23,98.391,6.63,652.33233,01-10-2014
404060406064,23,98.391,6.63,652.33233,01-10-2014
404060406065,23,98.391,6.63,652.33233,01-10-2014
404060406066,23,597.3378,6.63,3960.349614,01-10-2014
404060406067,23,597.3378,6.63,3960.349614,01-10-2014
404060406068,23,597.3378,6.63,3960.349614,01-10-2014
404060406069,23,597.3378,6.63,3960.349614,01-10-2014
505010501001,23,35.0708,6.63,232.519404,01-10-2014
505010501002,23,45.6126,6.63,302.411538,01-10-2014
505010501003,23,59.6685,6.63,395.602155,01-10-2014
505010501004,23,72.8287,6.63,482.854281,01-10-2014
505010501005,23,85.5065,6.63,566.908095,01-10-2014
505010501006,23,91.8454,6.63,608.935002,01-10-2014
505010501007,23,100.7903,6.63,668.239689,01-10-2014
505010501008,23,114.0316,6.63,756.029508,01-10-2014
505010501009,23,123.54,6.63,819.0702,01-10-2014
505010501010,23,126.7095,6.63,840.083985,01-10-2014
505010501011,23,98.1154,6.63,650.505102,01-10-2014
505010501012,23,107.2793,6.63,711.261759,01-10-2014
505010501013,23,114.1005,6.63,756.486315,01-10-2014
505010501014,23,53.8119,6.63,356.772897,01-10-2014
505010501015,23,72.8287,6.63,482.854281,01-10-2014
505010501016,23,82.4527,6.63,546.661401,01-10-2014
505010501017,23,91.8454,6.63,608.935002,01-10-2014
505010501018,23,96.1241,6.63,637.302783,01-10-2014
505010501019,23,114.0316,6.63,756.029508,01-10-2014
505010501020,23,122.7821,6.63,814.045323,01-10-2014
505010501021,23,138.8361,6.63,920.483343,01-10-2014
505010501022,23,144.9732,6.63,961.172316,01-10-2014
505010501023,23,96.1241,6.63,637.302783,01-10-2014
505010501024,23,114.0316,6.63,756.029508,01-10-2014
505010501025,23,49.8156,6.63,330.277428,01-10-2014
505010501026,23,51.7055,6.63,342.807465,01-10-2014
505010501027,23,95.9106,6.63,635.887278,01-10-2014
505010501028,23,70.7616,6.63,469.149408,01-10-2014
505010501029,23,56.2234,6.63,372.761142,01-10-2014
505010501030,23,69.7281,6.63,462.297303,01-10-2014
505010501031,23,72.8976,6.63,483.311088,01-10-2014
505010501032,23,66.5586,6.63,441.283518,01-10-2014
505010501033,23,72.8287,6.63,482.854281,01-10-2014
505010501034,23,35.0708,6.63,232.519404,01-10-2014
505010501035,23,45.6126,6.63,302.411538,01-10-2014
505010501036,23,59.6685,6.63,395.602155,01-10-2014
505010501037,23,72.8287,6.63,482.854281,01-10-2014
505010501038,23,85.5065,6.63,566.908095,01-10-2014
505010501039,23,91.8454,6.63,608.935002,01-10-2014
505010501040,23,100.7903,6.63,668.239689,01-10-2014
505010501041,23,114.0316,6.63,756.029508,01-10-2014
505010501042,23,123.54,6.63,819.0702,01-10-2014
505010501043,23,126.7095,6.63,840.083985,01-10-2014
505010501044,23,98.1154,6.63,650.505102,01-10-2014
505010501045,23,107.2793,6.63,711.261759,01-10-2014
505010501046,23,114.1005,6.63,756.486315,01-10-2014
505010501047,23,53.8119,6.63,356.772897,01-10-2014
505010501048,23,72.8287,6.63,482.854281,01-10-2014
505010501049,23,82.4527,6.63,546.661401,01-10-2014
505010501050,23,91.8454,6.63,608.935002,01-10-2014
505010501051,23,96.1241,6.63,637.302783,01-10-2014
505010501052,23,114.0316,6.63,756.029508,01-10-2014
505010501053,23,122.7821,6.63,814.045323,01-10-2014
505010501054,23,138.8361,6.63,920.483343,01-10-2014
505010501055,23,144.9732,6.63,961.172316,01-10-2014
505010501056,23,96.1241,6.63,637.302783,01-10-2014
505010501057,23,114.0316,6.63,756.029508,01-10-2014
505010501058,23,49.8156,6.63,330.277428,01-10-2014
505010501059,23,51.7055,6.63,342.807465,01-10-2014
505010501060,23,95.9106,6.63,635.887278,01-10-2014
505010501061,23,70.7616,6.63,469.149408,01-10-2014
505010501062,23,56.2234,6.63,372.761142,01-10-2014
505010501063,23,69.7281,6.63,462.297303,01-10-2014
505010501064,23,72.8976,6.63,483.311088,01-10-2014
505010501065,23,66.5586,6.63,441.283518,01-10-2014
505010501066,23,72.8287,6.63,482.854281,01-10-2014
505010501067,23,35.0708,6.63,232.519404,01-10-2014
505010501068,23,45.6126,6.63,302.411538,01-10-2014
505010501069,23,59.6685,6.63,395.602155,01-10-2014
505010501070,23,72.8287,6.63,482.854281,01-10-2014
505010501071,23,85.5065,6.63,566.908095,01-10-2014
505010501072,23,91.8454,6.63,608.935002,01-10-2014
505010501073,23,100.7903,6.63,668.239689,01-10-2014
505010501074,23,114.0316,6.63,756.029508,01-10-2014
505010501075,23,123.54,6.63,819.0702,01-10-2014
505010501076,23,126.7095,6.63,840.083985,01-10-2014
505010501077,23,98.1154,6.63,650.505102,01-10-2014
505010501078,23,107.2793,6.63,711.261759,01-10-2014
505010501079,23,114.1005,6.63,756.486315,01-10-2014
505010501080,23,53.8119,6.63,356.772897,01-10-2014
505010501081,23,72.8287,6.63,482.854281,01-10-2014
505010501082,23,82.4527,6.63,546.661401,01-10-2014
505010501083,23,91.8454,6.63,608.935002,01-10-2014
505010501084,23,96.1241,6.63,637.302783,01-10-2014
505010501085,23,114.0316,6.63,756.029508,01-10-2014
505010501086,23,122.7821,6.63,814.045323,01-10-2014
505010501087,23,138.8361,6.63,920.483343,01-10-2014
505010501088,23,144.9732,6.63,961.172316,01-10-2014
505010501089,23,96.1241,6.63,637.302783,01-10-2014
505010501090,23,114.0316,6.63,756.029508,01-10-2014
505010501091,23,49.8156,6.63,330.277428,01-10-2014
505010501092,23,51.7055,6.63,342.807465,01-10-2014
505030503001,23,1164.503,6.63,7720.65489,01-10-2014
505030503002,23,1344.6085,6.63,8914.754355,01-10-2014
505030503003,23,728.7688,6.63,4831.737144,01-10-2014
505030503004,23,849.1394,6.63,5629.794222,01-10-2014
505030503005,23,915.698,6.63,6071.07774,01-10-2014
505030503006,23,913.5572,6.63,6056.884236,01-10-2014
505030503007,23,745.9911,6.63,4945.920993,01-10-2014
505030503008,23,950.5621,6.63,6302.226723,01-10-2014
505030503009,23,975.9177,6.63,6470.334351,01-10-2014
505030503010,23,780.905,6.63,5177.40015,01-10-2014
505030503011,23,928.3758,6.63,6155.131554,01-10-2014
505030503012,23,817.5137,6.63,5420.115831,01-10-2014
505030503013,23,630.5156,6.63,4180.318428,01-10-2014
505030503014,23,918.8675,6.63,6092.091525,01-10-2014
505030503015,23,953.7315,6.63,6323.239845,01-10-2014
505030503016,23,598.821,6.63,3970.18323,01-10-2014
505030503017,23,633.6851,6.63,4201.332213,01-10-2014
505030503018,23,1164.503,6.63,7720.65489,01-10-2014
505030503019,23,1344.6085,6.63,8914.754355,01-10-2014
505030503020,23,728.7688,6.63,4831.737144,01-10-2014
505030503021,23,849.1394,6.63,5629.794222,01-10-2014
505030503022,23,915.698,6.63,6071.07774,01-10-2014
505030503023,23,913.5572,6.63,6056.884236,01-10-2014
505030503024,23,745.9911,6.63,4945.920993,01-10-2014
505030503025,23,950.5621,6.63,6302.226723,01-10-2014
505030503026,23,975.9177,6.63,6470.334351,01-10-2014
505030503027,23,780.905,6.63,5177.40015,01-10-2014
505030503028,23,928.3758,6.63,6155.131554,01-10-2014
505030503029,23,817.5137,6.63,5420.115831,01-10-2014
505030503030,23,630.5156,6.63,4180.318428,01-10-2014
