Brand_ID,CurrencyKey,UnitCost,Exch,EURO,SCD_EffectiveDate
ctoso0000529            ,7,9.492,1.1,10.4412,10-01-2014
ctoso0000530            ,7,9.492,1.1,10.4412,10-01-2014
ctoso0000531            ,7,9.492,1.1,10.4412,10-01-2014
ctoso0000532            ,7,9.492,1.1,10.4412,10-01-2014
ctoso0000533            ,7,35.1621,1.1,38.67831,10-01-2014
ctoso0000534            ,7,35.1621,1.1,38.67831,10-01-2014
ctoso0000535            ,7,35.1621,1.1,38.67831,10-01-2014
ctoso0000536            ,7,35.1621,1.1,38.67831,10-01-2014
ctoso0000537            ,7,35.1621,1.1,38.67831,10-01-2014
ctoso0000538            ,7,5.887,1.1,6.4757,10-01-2014
ctoso0000539            ,7,5.887,1.1,6.4757,10-01-2014
ctoso0000540            ,7,5.887,1.1,6.4757,10-01-2014
ctoso0000541            ,7,5.887,1.1,6.4757,10-01-2014
ctoso0000542            ,7,42.5543,1.1,46.80973,10-01-2014
ctoso0000543            ,7,42.5543,1.1,46.80973,10-01-2014
ctoso0000544            ,7,42.5543,1.1,46.80973,10-01-2014
ctoso0000545            ,7,42.5543,1.1,46.80973,10-01-2014
ctoso0000546            ,7,22.6335,1.1,24.89685,10-01-2014
ctoso0000547            ,7,22.6335,1.1,24.89685,10-01-2014
ctoso0000548            ,7,22.6335,1.1,24.89685,10-01-2014
ctoso0000549            ,7,22.6335,1.1,24.89685,10-01-2014
svido0000073            ,7,24.9711,1.1,27.46821,10-01-2014
svido0000074            ,7,24.9711,1.1,27.46821,10-01-2014
svido0000075            ,7,24.9711,1.1,27.46821,10-01-2014
svido0000076            ,7,24.9711,1.1,27.46821,10-01-2014
svido0000077            ,7,18.8953,1.1,20.78483,10-01-2014
svido0000078            ,7,18.8953,1.1,20.78483,10-01-2014
svido0000079            ,7,18.8953,1.1,20.78483,10-01-2014
svido0000080            ,7,18.8953,1.1,20.78483,10-01-2014
svido0000081            ,7,19.9164,1.1,21.90804,10-01-2014
svido0000082            ,7,19.9164,1.1,21.90804,10-01-2014
svido0000083            ,7,19.9164,1.1,21.90804,10-01-2014
svido0000084            ,7,19.9164,1.1,21.90804,10-01-2014
svido0000085            ,7,34.3986,1.1,37.83846,10-01-2014
svido0000086            ,7,34.3986,1.1,37.83846,10-01-2014
svido0000087            ,7,34.3986,1.1,37.83846,10-01-2014
svido0000088            ,7,34.3986,1.1,37.83846,10-01-2014
svido0000089            ,7,46.1727,1.1,50.78997,10-01-2014
svido0000090            ,7,46.1727,1.1,50.78997,10-01-2014
svido0000091            ,7,46.1727,1.1,50.78997,10-01-2014
svido0000092            ,7,46.1727,1.1,50.78997,10-01-2014
svido0000093            ,7,36.0114,1.1,39.61254,10-01-2014
svido0000094            ,7,36.0114,1.1,39.61254,10-01-2014
svido0000095            ,7,36.0114,1.1,39.61254,10-01-2014
svido0000096            ,7,36.0114,1.1,39.61254,10-01-2014
svido0000097            ,7,48.4316,1.1,53.27476,10-01-2014
svido0000098            ,7,48.4316,1.1,53.27476,10-01-2014
svido0000099            ,7,48.4316,1.1,53.27476,10-01-2014
svido0000100            ,7,48.4316,1.1,53.27476,10-01-2014
svido0000101            ,7,0.4262,1.1,0.46882,10-01-2014
svido0000102            ,7,0.4262,1.1,0.46882,10-01-2014
svido0000103            ,7,0.4262,1.1,0.46882,10-01-2014
svido0000104            ,7,0.4262,1.1,0.46882,10-01-2014
svido0000105            ,7,0.8648,1.1,0.95128,10-01-2014
svido0000106            ,7,0.8648,1.1,0.95128,10-01-2014
svido0000107            ,7,0.8648,1.1,0.95128,10-01-2014
svido0000108            ,7,0.8648,1.1,0.95128,10-01-2014
svido0000109            ,7,15.3879,1.1,16.92669,10-01-2014
svido0000110            ,7,15.3879,1.1,16.92669,10-01-2014
svido0000111            ,7,15.3879,1.1,16.92669,10-01-2014
svido0000112            ,7,15.3879,1.1,16.92669,10-01-2014
svido0000113            ,7,24.8977,1.1,27.38747,10-01-2014
svido0000114            ,7,24.8977,1.1,27.38747,10-01-2014
svido0000115            ,7,24.8977,1.1,27.38747,10-01-2014
svido0000116            ,7,32.2587,1.1,35.48457,10-01-2014
svido0000117            ,7,32.2587,1.1,35.48457,10-01-2014
svido0000118            ,7,32.2587,1.1,35.48457,10-01-2014
svido0000119            ,7,32.2587,1.1,35.48457,10-01-2014
svido0000120            ,7,43.2136,1.1,47.53496,10-01-2014
svido0000121            ,7,43.2136,1.1,47.53496,10-01-2014
svido0000122            ,7,43.2136,1.1,47.53496,10-01-2014
svido0000123            ,7,19.0107,1.1,20.91177,10-01-2014
svido0000124            ,7,19.0107,1.1,20.91177,10-01-2014
svido0000125            ,7,19.0107,1.1,20.91177,10-01-2014
adatm0000002            ,7,56.7334,1.1,62.40674,10-01-2014
adatm0000003            ,7,60.4329,1.1,66.47619,10-01-2014
adatm0000004            ,7,67.3766,1.1,74.11426,10-01-2014
adatm0000005            ,7,76.7621,1.1,84.43831,10-01-2014
adatm0000006            ,7,78.8398,1.1,86.72378,10-01-2014
adatm0000007            ,7,82.266,1.1,90.4926,10-01-2014
adatm0000008            ,7,127.2057,1.1,139.92627,10-01-2014
adatm0000009            ,7,75.3325,1.1,82.86575,10-01-2014
adatm0000010            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000011            ,7,76.3181,1.1,83.94991,10-01-2014
adatm0000012            ,7,80.4026,1.1,88.44286,10-01-2014
adatm0000013            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000014            ,7,67.9537,1.1,74.74907,10-01-2014
adatm0000015            ,7,52.6724,1.1,57.93964,10-01-2014
adatm0000016            ,7,56.7334,1.1,62.40674,10-01-2014
adatm0000017            ,7,60.4329,1.1,66.47619,10-01-2014
adatm0000018            ,7,61.9624,1.1,68.15864,10-01-2014
adatm0000019            ,7,76.7621,1.1,84.43831,10-01-2014
adatm0000020            ,7,76.0241,1.1,83.62651,10-01-2014
adatm0000021            ,7,85.3129,1.1,93.84419,10-01-2014
adatm0000022            ,7,122.6627,1.1,134.92897,10-01-2014
adatm0000023            ,7,69.279,1.1,76.2069,10-01-2014
adatm0000024            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000025            ,7,76.3181,1.1,83.94991,10-01-2014
adatm0000026            ,7,73.9417,1.1,81.33587,10-01-2014
adatm0000027            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000028            ,7,67.9537,1.1,74.74907,10-01-2014
adatm0000029            ,7,52.6724,1.1,57.93964,10-01-2014
adatm0000030            ,7,58.8346,1.1,64.71806,10-01-2014
adatm0000031            ,7,60.4329,1.1,66.47619,10-01-2014
adatm0000032            ,7,67.3766,1.1,74.11426,10-01-2014
adatm0000033            ,7,76.7621,1.1,84.43831,10-01-2014
adatm0000034            ,7,78.8398,1.1,86.72378,10-01-2014
adatm0000035            ,7,85.3129,1.1,93.84419,10-01-2014
adatm0000036            ,7,127.2057,1.1,139.92627,10-01-2014
adatm0000037            ,7,75.3325,1.1,82.86575,10-01-2014
adatm0000038            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000039            ,7,76.3181,1.1,83.94991,10-01-2014
adatm0000040            ,7,77.5311,1.1,85.28421,10-01-2014
adatm0000041            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000042            ,7,67.9537,1.1,74.74907,10-01-2014
adatm0000043            ,7,52.6724,1.1,57.93964,10-01-2014
adatm0000044            ,7,58.8346,1.1,64.71806,10-01-2014
adatm0000045            ,7,60.4329,1.1,66.47619,10-01-2014
adatm0000046            ,7,67.3766,1.1,74.11426,10-01-2014
adatm0000047            ,7,76.7621,1.1,84.43831,10-01-2014
adatm0000048            ,7,78.8398,1.1,86.72378,10-01-2014
adatm0000049            ,7,82.266,1.1,90.4926,10-01-2014
adatm0000050            ,7,127.2057,1.1,139.92627,10-01-2014
adatm0000051            ,7,69.279,1.1,76.2069,10-01-2014
adatm0000052            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000053            ,7,73.5925,1.1,80.95175,10-01-2014
adatm0000054            ,7,80.4026,1.1,88.44286,10-01-2014
adatm0000055            ,7,77.9592,1.1,85.75512,10-01-2014
adatm0000056            ,7,62.4932,1.1,68.74252,10-01-2014
adatm0000057            ,7,52.6724,1.1,57.93964,10-01-2014
adatm0000058            ,7,58.8346,1.1,64.71806,10-01-2014
adatm0000059            ,7,55.5767,1.1,61.13437,10-01-2014
adatm0000060            ,7,67.3766,1.1,74.11426,10-01-2014
adatm0000061            ,7,76.7621,1.1,84.43831,10-01-2014
adatm0000062            ,7,78.8398,1.1,86.72378,10-01-2014
adatm0000063            ,7,85.3129,1.1,93.84419,10-01-2014
adatm0000064            ,7,127.2057,1.1,139.92627,10-01-2014
adatm0000065            ,7,75.3325,1.1,82.86575,10-01-2014
adatm0000066            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000067            ,7,76.3181,1.1,83.94991,10-01-2014
adatm0000068            ,7,80.4026,1.1,88.44286,10-01-2014
adatm0000069            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000070            ,7,67.9537,1.1,74.74907,10-01-2014
adatm0000071            ,7,52.6724,1.1,57.93964,10-01-2014
adatm0000072            ,7,58.8346,1.1,64.71806,10-01-2014
adatm0000073            ,7,58.2746,1.1,64.10206,10-01-2014
adatm0000074            ,7,67.3766,1.1,74.11426,10-01-2014
adatm0000075            ,7,76.7621,1.1,84.43831,10-01-2014
adatm0000076            ,7,78.8398,1.1,86.72378,10-01-2014
adatm0000077            ,7,85.3129,1.1,93.84419,10-01-2014
adatm0000078            ,7,127.2057,1.1,139.92627,10-01-2014
adatm0000079            ,7,75.3325,1.1,82.86575,10-01-2014
adatm0000080            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000081            ,7,76.3181,1.1,83.94991,10-01-2014
adatm0000082            ,7,77.5311,1.1,85.28421,10-01-2014
adatm0000083            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000084            ,7,62.4932,1.1,68.74252,10-01-2014
adatm0000085            ,7,52.6724,1.1,57.93964,10-01-2014
adatm0000086            ,7,56.7334,1.1,62.40674,10-01-2014
adatm0000087            ,7,60.4329,1.1,66.47619,10-01-2014
adatm0000088            ,7,64.9703,1.1,71.46733,10-01-2014
adatm0000089            ,7,70.5937,1.1,77.65307,10-01-2014
adatm0000090            ,7,78.8398,1.1,86.72378,10-01-2014
adatm0000091            ,7,85.3129,1.1,93.84419,10-01-2014
adatm0000092            ,7,127.2057,1.1,139.92627,10-01-2014
adatm0000093            ,7,75.3325,1.1,82.86575,10-01-2014
adatm0000094            ,7,76.9663,1.1,84.66293,10-01-2014
adatm0000095            ,7,76.3181,1.1,83.94991,10-01-2014
adatm0000096            ,7,80.4026,1.1,88.44286,10-01-2014
adatm0000097            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000098            ,7,67.9537,1.1,74.74907,10-01-2014
adatm0000099            ,7,80.8466,1.1,88.93126,10-01-2014
adatm0000100            ,7,67.9537,1.1,74.74907,10-01-2014
adatm0000101            ,7,184.4598,1.1,202.90578,10-01-2014
adatm0000102            ,7,172.9877,1.1,190.28647,10-01-2014
adatm0000103            ,7,127.4011,1.1,140.14121,10-01-2014
adatm0000104            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000105            ,7,125.6163,1.1,138.17793,10-01-2014
adatm0000106            ,7,166.8096,1.1,183.49056,10-01-2014
adatm0000107            ,7,127.4011,1.1,140.14121,10-01-2014
adatm0000108            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000109            ,7,184.4598,1.1,202.90578,10-01-2014
adatm0000110            ,7,172.9877,1.1,190.28647,10-01-2014
adatm0000111            ,7,127.4011,1.1,140.14121,10-01-2014
adatm0000112            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000113            ,7,184.4598,1.1,202.90578,10-01-2014
adatm0000114            ,7,172.9877,1.1,190.28647,10-01-2014
adatm0000115            ,7,122.851,1.1,135.1361,10-01-2014
adatm0000116            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000117            ,7,169.6372,1.1,186.60092,10-01-2014
adatm0000118            ,7,172.9877,1.1,190.28647,10-01-2014
adatm0000119            ,7,122.851,1.1,135.1361,10-01-2014
adatm0000120            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000121            ,7,177.872,1.1,195.6592,10-01-2014
adatm0000122            ,7,159.0869,1.1,174.99559,10-01-2014
adatm0000123            ,7,127.4011,1.1,140.14121,10-01-2014
adatm0000124            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000125            ,7,115.5221,1.1,127.07431,10-01-2014
adatm0000126            ,7,172.9877,1.1,190.28647,10-01-2014
adatm0000127            ,7,127.4011,1.1,140.14121,10-01-2014
adatm0000128            ,7,138.0119,1.1,151.81309,10-01-2014
adatm0000129            ,7,125.6163,1.1,138.17793,10-01-2014
adatm0000130            ,7,172.9877,1.1,190.28647,10-01-2014
adatm0000131            ,7,127.4011,1.1,140.14121,10-01-2014
adatm0000132            ,7,138.0119,1.1,151.81309,10-01-2014
ctoso0000370            ,7,187.3989,1.1,206.13879,10-01-2014
ctoso0000371            ,7,167.1007,1.1,183.81077,10-01-2014
ctoso0000372            ,7,128.218,1.1,141.0398,10-01-2014
ctoso0000373            ,7,146.1809,1.1,160.79899,10-01-2014
ctoso0000374            ,7,190.0449,1.1,209.04939,10-01-2014
ctoso0000375            ,7,167.1007,1.1,183.81077,10-01-2014
ctoso0000376            ,7,119.7001,1.1,131.67011,10-01-2014
ctoso0000377            ,7,146.1809,1.1,160.79899,10-01-2014
ctoso0000378            ,7,190.0449,1.1,209.04939,10-01-2014
ctoso0000379            ,7,167.1007,1.1,183.81077,10-01-2014
ctoso0000380            ,7,124.1335,1.1,136.54685,10-01-2014
ctoso0000381            ,7,146.1809,1.1,160.79899,10-01-2014
ctoso0000382            ,7,197.992,1.1,217.7912,10-01-2014
ctoso0000383            ,7,167.1007,1.1,183.81077,10-01-2014
ctoso0000384            ,7,135.5701,1.1,149.12711,10-01-2014
ctoso0000385            ,7,140.9602,1.1,155.05622,10-01-2014
ctoso0000386            ,7,197.992,1.1,217.7912,10-01-2014
ctoso0000387            ,7,153.6729,1.1,169.04019,10-01-2014
ctoso0000388            ,7,135.5701,1.1,149.12711,10-01-2014
ctoso0000389            ,7,140.9602,1.1,155.05622,10-01-2014
ctoso0000390            ,7,185.9249,1.1,204.51739,10-01-2014
ctoso0000391            ,7,161.1328,1.1,177.24608,10-01-2014
ctoso0000392            ,7,128.7998,1.1,141.67978,10-01-2014
ctoso0000393            ,7,146.1809,1.1,160.79899,10-01-2014
ctoso0000394            ,7,185.9249,1.1,204.51739,10-01-2014
ctoso0000395            ,7,153.6729,1.1,169.04019,10-01-2014
ctoso0000396            ,7,140.0541,1.1,154.05951,10-01-2014
ctoso0000397            ,7,146.1809,1.1,160.79899,10-01-2014
ctoso0000398            ,7,125.6163,1.1,138.17793,10-01-2014
ctoso0000399            ,7,167.1007,1.1,183.81077,10-01-2014
ctoso0000400            ,7,131.4856,1.1,144.63416,10-01-2014
ctoso0000401            ,7,146.1809,1.1,160.79899,10-01-2014
fabrk0000001            ,7,185.0459,1.1,203.55049,10-01-2014
fabrk0000002            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000003            ,7,123.3166,1.1,135.64826,10-01-2014
fabrk0000004            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000005            ,7,189.7519,1.1,208.72709,10-01-2014
fabrk0000006            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000007            ,7,136.3781,1.1,150.01591,10-01-2014
fabrk0000008            ,7,129.1528,1.1,142.06808,10-01-2014
fabrk0000009            ,7,189.7519,1.1,208.72709,10-01-2014
fabrk0000010            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000011            ,7,136.3781,1.1,150.01591,10-01-2014
fabrk0000012            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000013            ,7,193.2859,1.1,212.61449,10-01-2014
fabrk0000014            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000015            ,7,135.5701,1.1,149.12711,10-01-2014
fabrk0000016            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000017            ,7,186.3828,1.1,205.02108,10-01-2014
fabrk0000018            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000019            ,7,124.676,1.1,137.1436,10-01-2014
fabrk0000020            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000021            ,7,177.872,1.1,195.6592,10-01-2014
fabrk0000022            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000023            ,7,125.6081,1.1,138.16891,10-01-2014
fabrk0000024            ,7,123.1735,1.1,135.49085,10-01-2014
fabrk0000025            ,7,184.4598,1.1,202.90578,10-01-2014
fabrk0000026            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000027            ,7,119.7929,1.1,131.77219,10-01-2014
fabrk0000028            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000029            ,7,141.3594,1.1,155.49534,10-01-2014
fabrk0000030            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000031            ,7,160.0238,1.1,176.02618,10-01-2014
fabrk0000032            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000033            ,7,141.3594,1.1,155.49534,10-01-2014
fabrk0000034            ,7,128.3245,1.1,141.15695,10-01-2014
fabrk0000035            ,7,160.0238,1.1,176.02618,10-01-2014
fabrk0000036            ,7,133.9363,1.1,147.32993,10-01-2014
fabrk0000037            ,7,244.9993,1.1,269.49923,10-01-2014
fabrk0000038            ,7,231.112,1.1,254.2232,10-01-2014
fabrk0000039            ,7,258.4693,1.1,284.31623,10-01-2014
fabrk0000040            ,7,267.4552,1.1,294.20072,10-01-2014
fabrk0000041            ,7,191.0394,1.1,210.14334,10-01-2014
fabrk0000042            ,7,195.5679,1.1,215.12469,10-01-2014
fabrk0000043            ,7,186.0581,1.1,204.66391,10-01-2014
fabrk0000044            ,7,185.6053,1.1,204.16583,10-01-2014
fabrk0000045            ,7,294.191,1.1,323.6101,10-01-2014
fabrk0000046            ,7,293.8979,1.1,323.28769,10-01-2014
fabrk0000047            ,7,293.6049,1.1,322.96539,10-01-2014
fabrk0000048            ,7,288.3039,1.1,317.13429,10-01-2014
fabrk0000049            ,7,470.7038,1.1,517.77418,10-01-2014
fabrk0000050            ,7,464.8256,1.1,511.30816,10-01-2014
fabrk0000051            ,7,458.9386,1.1,504.83246,10-01-2014
fabrk0000052            ,7,447.1734,1.1,491.89074,10-01-2014
fabrk0000053            ,7,363.4144,1.1,399.75584,10-01-2014
fabrk0000054            ,7,359.3299,1.1,395.26289,10-01-2014
fabrk0000055            ,7,351.1609,1.1,386.27699,10-01-2014
fabrk0000056            ,7,347.0764,1.1,381.78404,10-01-2014
fabrk0000057            ,7,81.4859,1.1,89.63449,10-01-2014
fabrk0000058            ,7,76.9574,1.1,84.65314,10-01-2014
fabrk0000059            ,7,74.6932,1.1,82.16252,10-01-2014
fabrk0000060            ,7,72.4289,1.1,79.67179,10-01-2014
fabrk0000061            ,7,244.9993,1.1,269.49923,10-01-2014
fabrk0000062            ,7,231.112,1.1,254.2232,10-01-2014
fabrk0000063            ,7,258.4693,1.1,284.31623,10-01-2014
fabrk0000064            ,7,267.4552,1.1,294.20072,10-01-2014
fabrk0000065            ,7,191.0394,1.1,210.14334,10-01-2014
fabrk0000066            ,7,195.5679,1.1,215.12469,10-01-2014
fabrk0000067            ,7,186.0581,1.1,204.66391,10-01-2014
fabrk0000068            ,7,185.6053,1.1,204.16583,10-01-2014
fabrk0000069            ,7,294.191,1.1,323.6101,10-01-2014
fabrk0000070            ,7,293.8979,1.1,323.28769,10-01-2014
fabrk0000071            ,7,293.6049,1.1,322.96539,10-01-2014
fabrk0000072            ,7,288.3039,1.1,317.13429,10-01-2014
fabrk0000073            ,7,470.7038,1.1,517.77418,10-01-2014
fabrk0000074            ,7,464.8256,1.1,511.30816,10-01-2014
fabrk0000075            ,7,458.9386,1.1,504.83246,10-01-2014
fabrk0000076            ,7,447.1734,1.1,491.89074,10-01-2014
fabrk0000077            ,7,363.4144,1.1,399.75584,10-01-2014
fabrk0000078            ,7,359.3299,1.1,395.26289,10-01-2014
fabrk0000079            ,7,351.1609,1.1,386.27699,10-01-2014
fabrk0000080            ,7,347.0764,1.1,381.78404,10-01-2014
fabrk0000081            ,7,81.4859,1.1,89.63449,10-01-2014
fabrk0000082            ,7,76.9574,1.1,84.65314,10-01-2014
fabrk0000083            ,7,74.6932,1.1,82.16252,10-01-2014
fabrk0000084            ,7,72.4289,1.1,79.67179,10-01-2014
fabrk0000085            ,7,244.9993,1.1,269.49923,10-01-2014
fabrk0000086            ,7,231.112,1.1,254.2232,10-01-2014
fabrk0000087            ,7,258.4693,1.1,284.31623,10-01-2014
fabrk0000088            ,7,267.4552,1.1,294.20072,10-01-2014
fabrk0000089            ,7,191.0394,1.1,210.14334,10-01-2014
fabrk0000090            ,7,195.5679,1.1,215.12469,10-01-2014
fabrk0000091            ,7,186.0581,1.1,204.66391,10-01-2014
fabrk0000092            ,7,185.6053,1.1,204.16583,10-01-2014
fabrk0000093            ,7,294.191,1.1,323.6101,10-01-2014
fabrk0000094            ,7,293.8979,1.1,323.28769,10-01-2014
fabrk0000095            ,7,293.6049,1.1,322.96539,10-01-2014
fabrk0000096            ,7,288.3039,1.1,317.13429,10-01-2014
fabrk0000097            ,7,470.7038,1.1,517.77418,10-01-2014
fabrk0000098            ,7,464.8256,1.1,511.30816,10-01-2014
fabrk0000099            ,7,458.9386,1.1,504.83246,10-01-2014
fabrk0000100            ,7,447.1734,1.1,491.89074,10-01-2014
fabrk0000101            ,7,363.4144,1.1,399.75584,10-01-2014
fabrk0000102            ,7,359.3299,1.1,395.26289,10-01-2014
fabrk0000103            ,7,351.1609,1.1,386.27699,10-01-2014
fabrk0000104            ,7,347.0764,1.1,381.78404,10-01-2014
fabrk0000105            ,7,81.4859,1.1,89.63449,10-01-2014
fabrk0000106            ,7,76.9574,1.1,84.65314,10-01-2014
fabrk0000107            ,7,74.6932,1.1,82.16252,10-01-2014
fabrk0000108            ,7,72.4289,1.1,79.67179,10-01-2014
fabrk0000109            ,7,253.1683,1.1,278.48513,10-01-2014
fabrk0000110            ,7,227.0275,1.1,249.73025,10-01-2014
fabrk0000111            ,7,260.5115,1.1,286.56265,10-01-2014
fabrk0000112            ,7,261.8419,1.1,288.02609,10-01-2014
fabrk0000113            ,7,197.3083,1.1,217.03913,10-01-2014
fabrk0000114            ,7,218.2014,1.1,240.02154,10-01-2014
fabrk0000115            ,7,188.1467,1.1,206.96137,10-01-2014
fabrk0000116            ,7,208.2388,1.1,229.06268,10-01-2014
fabrk0000117            ,7,303.017,1.1,333.3187,10-01-2014
fabrk0000118            ,7,294.191,1.1,323.6101,10-01-2014
fabrk0000119            ,7,293.8979,1.1,323.28769,10-01-2014
fabrk0000120            ,7,290.657,1.1,319.7227,10-01-2014
fabrk0000121            ,7,476.5908,1.1,524.24988,10-01-2014
fabrk0000122            ,7,458.9386,1.1,504.83246,10-01-2014
fabrk0000123            ,7,450.1125,1.1,495.12375,10-01-2014
fabrk0000124            ,7,441.2864,1.1,485.41504,10-01-2014
fabrk0000125            ,7,362.5975,1.1,398.85725,10-01-2014
fabrk0000126            ,7,329.704,1.1,362.6744,10-01-2014
fabrk0000127            ,7,349.5271,1.1,384.47981,10-01-2014
fabrk0000128            ,7,342.1839,1.1,376.40229,10-01-2014
fabrk0000129            ,7,85.1087,1.1,93.61957,10-01-2014
fabrk0000130            ,7,80.5802,1.1,88.63822,10-01-2014
fabrk0000131            ,7,76.0517,1.1,83.65687,10-01-2014
fabrk0000132            ,7,71.5232,1.1,78.67552,10-01-2014
fabrk0000133            ,7,329.704,1.1,362.6744,10-01-2014
fabrk0000134            ,7,349.5271,1.1,384.47981,10-01-2014
fabrk0000135            ,7,342.1839,1.1,376.40229,10-01-2014
fabrk0000136            ,7,85.1087,1.1,93.61957,10-01-2014
fabrk0000137            ,7,80.5802,1.1,88.63822,10-01-2014
fabrk0000138            ,7,76.0517,1.1,83.65687,10-01-2014
fabrk0000139            ,7,71.5232,1.1,78.67552,10-01-2014
ctoso0000550            ,7,22.6335,1.1,24.89685,10-01-2014
ctoso0000551            ,7,22.6335,1.1,24.89685,10-01-2014
ctoso0000552            ,7,22.6335,1.1,24.89685,10-01-2014
ctoso0000553            ,7,27.1531,1.1,29.86841,10-01-2014
ctoso0000554            ,7,27.1531,1.1,29.86841,10-01-2014
ctoso0000555            ,7,27.1531,1.1,29.86841,10-01-2014
ctoso0000556            ,7,9.0481,1.1,9.95291,10-01-2014
ctoso0000557            ,7,9.0481,1.1,9.95291,10-01-2014
ctoso0000558            ,7,9.0481,1.1,9.95291,10-01-2014
ctoso0000559            ,7,9.0481,1.1,9.95291,10-01-2014
ctoso0000560            ,7,17.4584,1.1,19.20424,10-01-2014
ctoso0000561            ,7,17.4584,1.1,19.20424,10-01-2014
ctoso0000562            ,7,17.4584,1.1,19.20424,10-01-2014
ctoso0000563            ,7,16.7465,1.1,18.42115,10-01-2014
ctoso0000564            ,7,16.7465,1.1,18.42115,10-01-2014
ctoso0000565            ,7,16.7465,1.1,18.42115,10-01-2014
ctoso0000566            ,7,29.1357,1.1,32.04927,10-01-2014
ctoso0000567            ,7,29.1357,1.1,32.04927,10-01-2014
ctoso0000568            ,7,29.1357,1.1,32.04927,10-01-2014
ctoso0000569            ,7,22.6157,1.1,24.87727,10-01-2014
ctoso0000570            ,7,22.6157,1.1,24.87727,10-01-2014
ctoso0000571            ,7,22.6157,1.1,24.87727,10-01-2014
ctoso0000572            ,7,22.6157,1.1,24.87727,10-01-2014
ctoso0000573            ,7,3.1433,1.1,3.45763,10-01-2014
ctoso0000574            ,7,3.1433,1.1,3.45763,10-01-2014
ctoso0000575            ,7,3.1433,1.1,3.45763,10-01-2014
ctoso0000576            ,7,3.1433,1.1,3.45763,10-01-2014
ctoso0000577            ,7,22.7584,1.1,25.03424,10-01-2014
ctoso0000578            ,7,22.7584,1.1,25.03424,10-01-2014
ctoso0000579            ,7,22.7584,1.1,25.03424,10-01-2014
ctoso0000580            ,7,22.7584,1.1,25.03424,10-01-2014
ctoso0000581            ,7,6.2387,1.1,6.86257,10-01-2014
ctoso0000582            ,7,6.2387,1.1,6.86257,10-01-2014
ctoso0000583            ,7,6.2387,1.1,6.86257,10-01-2014
ctoso0000584            ,7,6.2387,1.1,6.86257,10-01-2014
ctoso0000585            ,7,11.3123,1.1,12.44353,10-01-2014
ctoso0000586            ,7,11.3123,1.1,12.44353,10-01-2014
ctoso0000587            ,7,11.3123,1.1,12.44353,10-01-2014
ctoso0000588            ,7,11.3123,1.1,12.44353,10-01-2014
ctoso0000589            ,7,35.3043,1.1,38.83473,10-01-2014
ctoso0000590            ,7,35.3043,1.1,38.83473,10-01-2014
ctoso0000591            ,7,35.3043,1.1,38.83473,10-01-2014
ctoso0000592            ,7,35.3043,1.1,38.83473,10-01-2014
ctoso0000593            ,7,99.1741,1.1,109.09151,10-01-2014
ctoso0000594            ,7,99.1741,1.1,109.09151,10-01-2014
ctoso0000595            ,7,99.1741,1.1,109.09151,10-01-2014
ctoso0000596            ,7,175.0477,1.1,192.55247,10-01-2014
ctoso0000597            ,7,160.9814,1.1,177.07954,10-01-2014
ctoso0000598            ,7,160.9814,1.1,177.07954,10-01-2014
ctoso0000599            ,7,10.2113,1.1,11.23243,10-01-2014
ctoso0000600            ,7,10.2113,1.1,11.23243,10-01-2014
ctoso0000601            ,7,10.2113,1.1,11.23243,10-01-2014
ctoso0000602            ,7,10.2113,1.1,11.23243,10-01-2014
ctoso0000603            ,7,38.7939,1.1,42.67329,10-01-2014
ctoso0000604            ,7,38.7939,1.1,42.67329,10-01-2014
