DateSK	DateAK	DatetimeAK	CalendarYear	CalendarYearLabel	CalendarQuarter	CalendarYearQuarter	CalendarQuarterLabel	CalendarMonth	CalendarYearMonth	CalendarMonthLabel	CalendarMonthAbbreviation	DayNumberOfYear	CalendarYearDay	CalendarWeek	CalendarWeekLabel	CalendarYearWeek	CalendarDayOfWeek	CalendarDayOfWeekLabel	IsWorkDay	NorthAmericaSeason	EuropeSeason	AsiaSeason
20090823	23-08-2009	23-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	235	2009235	35	35	200935	1	Sun	0	Back to School	Back to School	None
20090824	24-08-2009	24-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	236	2009236	35	35	200935	2	Mon	1	Back to School	Back to School	None
20090825	25-08-2009	25-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	237	2009237	35	35	200935	3	Tue	1	Back to School	Back to School	None
20090826	26-08-2009	26-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	238	2009238	35	35	200935	4	Wed	1	Back to School	Back to School	None
20090827	27-08-2009	27-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	239	2009239	35	35	200935	5	Thu	1	Back to School	Back to School	None
20090828	28-08-2009	28-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	240	2009240	35	35	200935	6	Fri	1	Back to School	Back to School	None
20090829	29-08-2009	29-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	241	2009241	35	35	200935	7	Sat	0	Back to School	Back to School	None
20090830	30-08-2009	30-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	242	2009242	36	36	200936	1	Sun	0	Back to School	Back to School	None
20090831	31-08-2009	31-08-2009 12:00:00 AM	2009	2009	3	200903	Q3	8	200908	August	Aug	243	2009243	36	36	200936	2	Mon	1	Back to School	Back to School	None
20090901	01-09-2009	01-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	244	2009244	36	36	200936	3	Tue	1	Back to School	None	None
20090902	02-09-2009	02-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	245	2009245	36	36	200936	4	Wed	1	Back to School	None	None
20090903	03-09-2009	03-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	246	2009246	36	36	200936	5	Thu	1	Back to School	None	None
20090904	04-09-2009	04-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	247	2009247	36	36	200936	6	Fri	1	Back to School	None	None
20090905	05-09-2009	05-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	248	2009248	36	36	200936	7	Sat	0	Back to School	None	None
20090906	06-09-2009	06-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	249	2009249	37	37	200937	1	Sun	0	Back to School	None	None
20090907	07-09-2009	07-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	250	2009250	37	37	200937	2	Mon	1	Back to School	None	None
20090908	08-09-2009	08-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	251	2009251	37	37	200937	3	Tue	1	Back to School	None	None
20090909	09-09-2009	09-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	252	2009252	37	37	200937	4	Wed	1	Back to School	None	None
20090910	10-09-2009	10-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	253	2009253	37	37	200937	5	Thu	1	Back to School	None	None
20090911	11-09-2009	11-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	254	2009254	37	37	200937	6	Fri	1	Back to School	None	None
20090912	12-09-2009	12-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	255	2009255	37	37	200937	7	Sat	0	Back to School	None	None
20090913	13-09-2009	13-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	256	2009256	38	38	200938	1	Sun	0	Back to School	None	None
20090914	14-09-2009	14-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	257	2009257	38	38	200938	2	Mon	1	Back to School	None	None
20090915	15-09-2009	15-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	258	2009258	38	38	200938	3	Tue	1	Back to School	None	None
20090916	16-09-2009	16-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	259	2009259	38	38	200938	4	Wed	1	Back to School	None	None
20090917	17-09-2009	17-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	260	2009260	38	38	200938	5	Thu	1	Back to School	None	None
20090918	18-09-2009	18-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	261	2009261	38	38	200938	6	Fri	1	Back to School	None	None
20090919	19-09-2009	19-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	262	2009262	38	38	200938	7	Sat	0	Back to School	None	None
20090920	20-09-2009	20-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	263	2009263	39	39	200939	1	Sun	0	Back to School	None	None
20090921	21-09-2009	21-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	264	2009264	39	39	200939	2	Mon	1	Back to School	None	None
20090922	22-09-2009	22-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	265	2009265	39	39	200939	3	Tue	1	Back to School	None	None
20090923	23-09-2009	23-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	266	2009266	39	39	200939	4	Wed	1	Back to School	None	None
20090924	24-09-2009	24-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	267	2009267	39	39	200939	5	Thu	1	Back to School	None	None
20090925	25-09-2009	25-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	268	2009268	39	39	200939	6	Fri	1	Back to School	None	None
20090926	26-09-2009	26-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	269	2009269	39	39	200939	7	Sat	0	Back to School	None	None
20090927	27-09-2009	27-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	270	2009270	40	40	200940	1	Sun	0	Back to School	None	None
20090928	28-09-2009	28-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	271	2009271	40	40	200940	2	Mon	1	Back to School	None	None
20090929	29-09-2009	29-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	272	2009272	40	40	200940	3	Tue	1	Back to School	None	None
20090930	30-09-2009	30-09-2009 12:00:00 AM	2009	2009	3	200903	Q3	9	200909	September	Sep	273	2009273	40	40	200940	4	Wed	1	Back to School	None	None
20091001	01-10-2009	01-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	274	2009274	40	40	200940	5	Thu	1	None	Holiday	None
20091002	02-10-2009	02-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	275	2009275	40	40	200940	6	Fri	1	None	Holiday	None
20091003	03-10-2009	03-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	276	2009276	40	40	200940	7	Sat	0	None	Holiday	None
20091004	04-10-2009	04-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	277	2009277	41	41	200941	1	Sun	0	None	Holiday	None
20091005	05-10-2009	05-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	278	2009278	41	41	200941	2	Mon	1	None	Holiday	None
20091006	06-10-2009	06-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	279	2009279	41	41	200941	3	Tue	1	None	Holiday	None
20091007	07-10-2009	07-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	280	2009280	41	41	200941	4	Wed	1	None	Holiday	None
20091008	08-10-2009	08-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	281	2009281	41	41	200941	5	Thu	1	None	Holiday	None
20091009	09-10-2009	09-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	282	2009282	41	41	200941	6	Fri	1	None	Holiday	None
20091010	10-10-2009	10-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	283	2009283	41	41	200941	7	Sat	0	None	Holiday	None
20091011	11-10-2009	11-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	284	2009284	42	42	200942	1	Sun	0	None	Holiday	None
20091012	12-10-2009	12-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	285	2009285	42	42	200942	2	Mon	1	None	Holiday	None
20091013	13-10-2009	13-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	286	2009286	42	42	200942	3	Tue	1	None	Holiday	None
20091014	14-10-2009	14-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	287	2009287	42	42	200942	4	Wed	1	None	Holiday	None
20091015	15-10-2009	15-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	288	2009288	42	42	200942	5	Thu	1	None	Holiday	None
20091016	16-10-2009	16-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	289	2009289	42	42	200942	6	Fri	1	None	Holiday	None
20091017	17-10-2009	17-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	290	2009290	42	42	200942	7	Sat	0	None	Holiday	None
20091018	18-10-2009	18-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	291	2009291	43	43	200943	1	Sun	0	None	Holiday	None
20091019	19-10-2009	19-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	292	2009292	43	43	200943	2	Mon	1	None	Holiday	None
20091020	20-10-2009	20-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	293	2009293	43	43	200943	3	Tue	1	None	Holiday	None
20091021	21-10-2009	21-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	294	2009294	43	43	200943	4	Wed	1	None	Holiday	None
20091022	22-10-2009	22-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	295	2009295	43	43	200943	5	Thu	1	None	Holiday	None
20091023	23-10-2009	23-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	296	2009296	43	43	200943	6	Fri	1	None	Holiday	None
20091024	24-10-2009	24-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	297	2009297	43	43	200943	7	Sat	0	None	Holiday	None
20091025	25-10-2009	25-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	298	2009298	44	44	200944	1	Sun	0	None	Holiday	None
20091026	26-10-2009	26-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	299	2009299	44	44	200944	2	Mon	1	None	Holiday	None
20091027	27-10-2009	27-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	300	2009300	44	44	200944	3	Tue	1	None	Holiday	None
20091028	28-10-2009	28-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	301	2009301	44	44	200944	4	Wed	1	None	Holiday	None
20091029	29-10-2009	29-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	302	2009302	44	44	200944	5	Thu	1	None	Holiday	None
20091030	30-10-2009	30-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	303	2009303	44	44	200944	6	Fri	1	None	Holiday	None
20091031	31-10-2009	31-10-2009 12:00:00 AM	2009	2009	4	200904	Q4	10	200910	October	Oct	304	2009304	44	44	200944	7	Sat	0	None	Holiday	None
20091101	01-11-2009	01-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	305	2009305	45	45	200945	1	Sun	0	Holiday	Holiday	Holiday
20091102	02-11-2009	02-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	306	2009306	45	45	200945	2	Mon	1	Holiday	Holiday	Holiday
20091103	03-11-2009	03-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	307	2009307	45	45	200945	3	Tue	1	Holiday	Holiday	Holiday
20091104	04-11-2009	04-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	308	2009308	45	45	200945	4	Wed	1	Holiday	Holiday	Holiday
20091105	05-11-2009	05-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	309	2009309	45	45	200945	5	Thu	1	Holiday	Holiday	Holiday
20091106	06-11-2009	06-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	310	2009310	45	45	200945	6	Fri	1	Holiday	Holiday	Holiday
20091107	07-11-2009	07-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	311	2009311	45	45	200945	7	Sat	0	Holiday	Holiday	Holiday
20091108	08-11-2009	08-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	312	2009312	46	46	200946	1	Sun	0	Holiday	Holiday	Holiday
20091109	09-11-2009	09-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	313	2009313	46	46	200946	2	Mon	1	Holiday	Holiday	Holiday
20091110	10-11-2009	10-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	314	2009314	46	46	200946	3	Tue	1	Holiday	Holiday	Holiday
20091111	11-11-2009	11-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	315	2009315	46	46	200946	4	Wed	1	Holiday	Holiday	Holiday
20091112	12-11-2009	12-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	316	2009316	46	46	200946	5	Thu	1	Holiday	Holiday	Holiday
20091113	13-11-2009	13-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	317	2009317	46	46	200946	6	Fri	1	Holiday	Holiday	Holiday
20091114	14-11-2009	14-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	318	2009318	46	46	200946	7	Sat	0	Holiday	Holiday	Holiday
20091115	15-11-2009	15-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	319	2009319	47	47	200947	1	Sun	0	Holiday	Holiday	Holiday
20091116	16-11-2009	16-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	320	2009320	47	47	200947	2	Mon	1	Holiday	Holiday	Holiday
20091117	17-11-2009	17-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	321	2009321	47	47	200947	3	Tue	1	Holiday	Holiday	Holiday
20091118	18-11-2009	18-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	322	2009322	47	47	200947	4	Wed	1	Holiday	Holiday	Holiday
20091119	19-11-2009	19-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	323	2009323	47	47	200947	5	Thu	1	Holiday	Holiday	Holiday
20091120	20-11-2009	20-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	324	2009324	47	47	200947	6	Fri	1	Holiday	Holiday	Holiday
20091121	21-11-2009	21-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	325	2009325	47	47	200947	7	Sat	0	Holiday	Holiday	Holiday
20091122	22-11-2009	22-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	326	2009326	48	48	200948	1	Sun	0	Holiday	Holiday	Holiday
20091123	23-11-2009	23-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	327	2009327	48	48	200948	2	Mon	1	Holiday	Holiday	Holiday
20091124	24-11-2009	24-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	328	2009328	48	48	200948	3	Tue	1	Holiday	Holiday	Holiday
20091125	25-11-2009	25-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	329	2009329	48	48	200948	4	Wed	1	Holiday	Holiday	Holiday
20091126	26-11-2009	26-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	330	2009330	48	48	200948	5	Thu	1	Holiday	Holiday	Holiday
20091127	27-11-2009	27-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	331	2009331	48	48	200948	6	Fri	1	Holiday	Holiday	Holiday
20091128	28-11-2009	28-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	332	2009332	48	48	200948	7	Sat	0	Holiday	Holiday	Holiday
20091129	29-11-2009	29-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	333	2009333	49	49	200949	1	Sun	0	Holiday	Holiday	Holiday
20091130	30-11-2009	30-11-2009 12:00:00 AM	2009	2009	4	200904	Q4	11	200911	November	Nov	334	2009334	49	49	200949	2	Mon	1	Holiday	Holiday	Holiday
20091201	01-12-2009	01-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	335	2009335	49	49	200949	3	Tue	1	Holiday	Holiday	Holiday
20091202	02-12-2009	02-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	336	2009336	49	49	200949	4	Wed	1	Holiday	Holiday	Holiday
20091203	03-12-2009	03-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	337	2009337	49	49	200949	5	Thu	1	Holiday	Holiday	Holiday
20091204	04-12-2009	04-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	338	2009338	49	49	200949	6	Fri	1	Holiday	Holiday	Holiday
20091205	05-12-2009	05-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	339	2009339	49	49	200949	7	Sat	0	Holiday	Holiday	Holiday
20091206	06-12-2009	06-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	340	2009340	50	50	200950	1	Sun	0	Holiday	Holiday	Holiday
20091207	07-12-2009	07-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	341	2009341	50	50	200950	2	Mon	1	Holiday	Holiday	Holiday
20091208	08-12-2009	08-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	342	2009342	50	50	200950	3	Tue	1	Holiday	Holiday	Holiday
20091209	09-12-2009	09-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	343	2009343	50	50	200950	4	Wed	1	Holiday	Holiday	Holiday
20091210	10-12-2009	10-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	344	2009344	50	50	200950	5	Thu	1	Holiday	Holiday	Holiday
20091211	11-12-2009	11-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	345	2009345	50	50	200950	6	Fri	1	Holiday	Holiday	Holiday
20091212	12-12-2009	12-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	346	2009346	50	50	200950	7	Sat	0	Holiday	Holiday	Holiday
20091213	13-12-2009	13-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	347	2009347	51	51	200951	1	Sun	0	Holiday	Holiday	Holiday
20091214	14-12-2009	14-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	348	2009348	51	51	200951	2	Mon	1	Holiday	Holiday	Holiday
20091215	15-12-2009	15-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	349	2009349	51	51	200951	3	Tue	1	Holiday	Holiday	Holiday
20091216	16-12-2009	16-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	350	2009350	51	51	200951	4	Wed	1	Holiday	Holiday	Holiday
20091217	17-12-2009	17-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	351	2009351	51	51	200951	5	Thu	1	Holiday	Holiday	Holiday
20091218	18-12-2009	18-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	352	2009352	51	51	200951	6	Fri	1	Holiday	Holiday	Holiday
20091219	19-12-2009	19-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	353	2009353	51	51	200951	7	Sat	0	Holiday	Holiday	Holiday
20091220	20-12-2009	20-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	354	2009354	52	52	200952	1	Sun	0	Holiday	Holiday	Holiday
20091221	21-12-2009	21-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	355	2009355	52	52	200952	2	Mon	1	Holiday	Holiday	Holiday
20091222	22-12-2009	22-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	356	2009356	52	52	200952	3	Tue	1	Holiday	Holiday	Holiday
20091223	23-12-2009	23-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	357	2009357	52	52	200952	4	Wed	1	Holiday	Holiday	Holiday
20091224	24-12-2009	24-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	358	2009358	52	52	200952	5	Thu	1	Holiday	Holiday	Holiday
20091225	25-12-2009	25-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	359	2009359	52	52	200952	6	Fri	1	Holiday	Holiday	Holiday
20091226	26-12-2009	26-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	360	2009360	52	52	200952	7	Sat	0	Holiday	Holiday	Holiday
20091227	27-12-2009	27-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	361	2009361	53	53	200953	1	Sun	0	Holiday	Holiday	Holiday
20091228	28-12-2009	28-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	362	2009362	53	53	200953	2	Mon	1	Holiday	Holiday	Holiday
20091229	29-12-2009	29-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	363	2009363	53	53	200953	3	Tue	1	Holiday	Holiday	Holiday
20091230	30-12-2009	30-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	364	2009364	53	53	200953	4	Wed	1	Holiday	Holiday	Holiday
20091231	31-12-2009	31-12-2009 12:00:00 AM	2009	2009	4	200904	Q4	12	200912	December	Dec	365	2009365	53	53	200953	5	Thu	1	Holiday	Holiday	Holiday
20100101	01-01-2010	01-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	1	2010001	1	1	201001	6	Fri	1	Spring/Back to Business	Holiday	Holiday
20100102	02-01-2010	02-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	2	2010002	1	1	201001	7	Sat	0	Spring/Back to Business	Holiday	Holiday
20100103	03-01-2010	03-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	3	2010003	2	2	201002	1	Sun	0	Spring/Back to Business	Holiday	Holiday
20100104	04-01-2010	04-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	4	2010004	2	2	201002	2	Mon	1	Spring/Back to Business	Holiday	Holiday
20100105	05-01-2010	05-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	5	2010005	2	2	201002	3	Tue	1	Spring/Back to Business	Holiday	Holiday
20100106	06-01-2010	06-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	6	2010006	2	2	201002	4	Wed	1	Spring/Back to Business	Holiday	Holiday
20100107	07-01-2010	07-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	7	2010007	2	2	201002	5	Thu	1	Spring/Back to Business	Holiday	Holiday
20100108	08-01-2010	08-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	8	2010008	2	2	201002	6	Fri	1	Spring/Back to Business	Holiday	Holiday
20100109	09-01-2010	09-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	9	2010009	2	2	201002	7	Sat	0	Spring/Back to Business	Holiday	Holiday
20100110	10-01-2010	10-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	10	2010010	3	3	201003	1	Sun	0	Spring/Back to Business	Holiday	Holiday
20100111	11-01-2010	11-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	11	2010011	3	3	201003	2	Mon	1	Spring/Back to Business	Holiday	Holiday
20100112	12-01-2010	12-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	12	2010012	3	3	201003	3	Tue	1	Spring/Back to Business	Holiday	Holiday
20100113	13-01-2010	13-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	13	2010013	3	3	201003	4	Wed	1	Spring/Back to Business	Holiday	Holiday
20100114	14-01-2010	14-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	14	2010014	3	3	201003	5	Thu	1	Spring/Back to Business	Holiday	Holiday
20100115	15-01-2010	15-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	15	2010015	3	3	201003	6	Fri	1	Spring/Back to Business	Holiday	Holiday
20100116	16-01-2010	16-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	16	2010016	3	3	201003	7	Sat	0	Spring/Back to Business	Holiday	Holiday
20100117	17-01-2010	17-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	17	2010017	4	4	201004	1	Sun	0	Spring/Back to Business	Holiday	Holiday
20100118	18-01-2010	18-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	18	2010018	4	4	201004	2	Mon	1	Spring/Back to Business	Holiday	Holiday
20100119	19-01-2010	19-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	19	2010019	4	4	201004	3	Tue	1	Spring/Back to Business	Holiday	Holiday
20100120	20-01-2010	20-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	20	2010020	4	4	201004	4	Wed	1	Spring/Back to Business	Holiday	Holiday
20100121	21-01-2010	21-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	21	2010021	4	4	201004	5	Thu	1	Spring/Back to Business	Holiday	Holiday
20100122	22-01-2010	22-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	22	2010022	4	4	201004	6	Fri	1	Spring/Back to Business	Holiday	Holiday
20100123	23-01-2010	23-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	23	2010023	4	4	201004	7	Sat	0	Spring/Back to Business	Holiday	Holiday
20100124	24-01-2010	24-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	24	2010024	5	5	201005	1	Sun	0	Spring/Back to Business	Holiday	Holiday
20100125	25-01-2010	25-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	25	2010025	5	5	201005	2	Mon	1	Spring/Back to Business	Holiday	Holiday
20100126	26-01-2010	26-01-2010 12:00:00 AM	2010	2010	1	201001	Q1	1	201001	January	Jan	26	2010026	5	5	201005	3	Tue	1	Spring/Back to Business	Holiday	Holiday
